sport,league,event_id,event_starts_at,matchup,alt_type,market_type,market,selection,headline_side,team,player,player_id,market_id,outcome_id,line,book,price,decimal_price,implied_prob,l5_pct,l10_pct,season_pct,estimated_prob,conservative_prob,edge_pct,ev_pct,confidence_score,shadow_status,rejection_reasons,recommended_units_pre_news,portfolio_shadow_units,stable_wager_id,cap_reasons,actionable,board,scope,as_of
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,GAMELINE,TOTAL,NYY @ TOR TOTAL UNDER 11.0,UNDER,,,,9a872c401b40e7fa74b2fe50edcd811e98d99b7a,16c5ccf5d8fdc8cb29ba52790f91bb667890c937,11.0,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,TEAM_PROP,RUNS,NYY RUNS UNDER 6.5,UNDER,NYY,,,ef490adcb10f27154bea5a26c70119e579b118b4,46f62fe3b17d5775e9953fa8e123ca5ff60245fe,6.5,Hard Rock,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,SPREAD,GAMELINE,SPREAD,KC +2.5,AWAY,KC,,,d621f8e0e27a6d47671d60749dd5e0f71973d479,c35f5a9e940c98f35083819e84c4d8b23ed1f0f3,2.5,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,GAMELINE,TOTAL,SEA @ HOU TOTAL UNDER 11.5,UNDER,,,,56d54017dd21ab6226bd746df2b0e3c06ecfd26e,963ee97646539dc0bf62e03cba92cc250edd7c51,11.5,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 167.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,a507c23b1430f805fc596fd784221aaf25d3e515,167.5,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,PDX POINTS OVER 81.5,OVER,PDX,,,b51b8b3913f382b10d00ef9b11e6a9c68801e20b,48a31768f071fece05fd0855d2867ba18cd1b253,81.5,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS UNDER 98.5,UNDER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,6fb2d61c51d5376dacb39c7c9797d7b4a66adb10,98.5,Fanatics,-375,1.2667,0.78947,100.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,f0ccaafc838af31a96ed2832f49e52f61c23b38f,2026-08-14T23:10:00+00:00,WSH @ NYM,SPREAD,GAMELINE,SPREAD,NYM +4.5,HOME,NYM,,,96397963a05a155080095eb9b111633f55da341a,9804eb3ab72181dce14517597a9de1bfb0aea097,4.5,Midnite,-900,1.1111,0.9,80.0,90.0,,0.785714,0.619416,-28.058,-31.177,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,SPREAD,GAMELINE,SPREAD,HOU +4.5,HOME,HOU,,,a20fc65b51b1616923929e1fe176d7e060e6feb7,f337f8c9b700da21ad15fa39fff30339fa1778fe,4.5,Midnite,-900,1.1111,0.9,80.0,90.0,,0.785714,0.619416,-28.058,-31.177,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,SPREAD,GAMELINE,SPREAD,COL +4.5,AWAY,COL,,,dc2544e8ee81c215ff8c63d4a8b4a9db7a4d8155,f297d79a696bdbe6f7b064c4a446ac289dbeb978,4.5,Fanatics,-900,1.1111,0.9,80.0,90.0,,0.785714,0.619416,-28.058,-31.177,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,PLAYER_PROP,PLAYER_PROP,2B,Joe Mack 2B UNDER 0.5,UNDER,MIA,Joe Mack,,1a5defeb3282f6ecb85e18776849212202c00a33,f2f6ec681ab647d28dbf7b10ba14bd251a7ed202,0.5,DraftKings,-990,1.10101,0.908257,100.0,90.0,92.0,0.790714,0.624888,-28.337,-31.199,73.793,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 160.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,c735ca5a6f9768f894ee5d29b3d246397896115e,160.5,DraftKings,-920,1.1087,0.90196,100.0,90.0,,0.785714,0.619416,-28.254,-31.325,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +14,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,6fd43ef614350e7b9d408b92da851777f2b2528e,14.0,Fanatics,-650,1.1538,0.86667,80.0,88.889,,0.769232,0.594731,-27.194,-31.38,69.017,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,SPREAD,GAMELINE,SPREAD,HOU +4,HOME,HOU,,,a20fc65b51b1616923929e1fe176d7e060e6feb7,a1b9e953c96646bc163b010960e5b2bed518a96f,4.0,DraftKings,-930,1.1075,0.90291,80.0,90.0,,0.785714,0.619416,-28.349,-31.4,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,NYY +3.5,AWAY,NYY,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,b99768e535c500a1dcbc98c62eeed59355d1fb2c,3.5,Fanatics,-950,1.1053,0.90476,100.0,90.0,,0.785714,0.619416,-28.534,-31.536,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,SPREAD,GAMELINE,SPREAD,SD +4.5,AWAY,SD,,,9fb9da8a2b32174089d4bcca8974c5a40cc55412,53226c022f68af31f7e247e811333f0c11f5860f,4.5,Fanatics,-950,1.1053,0.90476,100.0,90.0,,0.785714,0.619416,-28.534,-31.536,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,SPREAD,GAMELINE,SPREAD,BAL +5.5,AWAY,BAL,,,9ab5071dfae75d08fbe76eb8985a00ec2f42e0e7,4d5f690560eaaffbc10e9edb84f6236e0b507eaa,5.5,Fanatics,-950,1.1053,0.90476,100.0,90.0,,0.785714,0.619416,-28.534,-31.536,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,SPREAD,GAMELINE,SPREAD,MIL +5.5,AWAY,MIL,,,f94d099e63f4a716463b46fd30e8804f3e71372f,37500241396f1c9bc88c62038221f39264802946,5.5,Fanatics,-950,1.1053,0.90476,80.0,90.0,,0.785714,0.619416,-28.534,-31.536,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,RUNS,ARI RUNS OVER 1.5,OVER,ARI,,,ee6ff4bc373f4f8b6bafa0718d9b60a0759df443,4707822fd9702a732fd60c4ccdfa257bfc731c7d,1.5,DraftKings,-390,1.2564,0.79592,80.0,80.0,,0.714286,0.543686,-25.223,-31.691,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,RUNS,ATL RUNS UNDER 8.5,UNDER,ATL,,,9da247bf8dc5946da70a29f3a5f82db01a5d7d8d,417c477a3d5adbbd5b6d358fdccaed08e97f45f0,8.5,DraftKings,-1000,1.1,0.90909,100.0,90.0,,0.785714,0.619416,-28.967,-31.864,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,RUNS,BAL RUNS UNDER 7.5,UNDER,BAL,,,b9c51649dea61d86277ae9d8555c0e7a6a03c94d,ef5af22e52fba9d4824b179b66b64a5e1ee83f75,7.5,DraftKings,-1000,1.1,0.90909,80.0,90.0,,0.785714,0.619416,-28.967,-31.864,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +11.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,2781345fb3440026b899c0f1447c13114121ae41,11.5,DraftKings,-395,1.2532,0.79798,80.0,80.0,,0.714286,0.543686,-25.429,-31.865,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS UNDER 96.5,UNDER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,d27eda79f88fffff275181bb0ff33c7a4fa3fa49,96.5,Fanatics,-400,1.25,0.8,100.0,80.0,,0.714286,0.543686,-25.631,-32.039,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,IND POINTS OVER 89.5,OVER,IND,,,53067f52f14aff3042f8731b9736621ee46f23dc,5c621f641229c2d5d62c6df994071169020bed6c,89.5,Fanatics,-400,1.25,0.8,80.0,80.0,,0.714286,0.543686,-25.631,-32.039,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +11,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,f3cb182842ccd73d0b4bcafc40d223e68a4f6146,11.0,Fanatics,-400,1.25,0.8,80.0,80.0,,0.714286,0.543686,-25.631,-32.039,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,GAMELINE,TOTAL,ARI @ ATL TOTAL UNDER 11.5,UNDER,,,,fbb6b1aefd9326073c9866f74f184811844ccc12,75cdda9505fd6da77da42561e4df937dc0ec7aea,11.5,Fanatics,-400,1.25,0.8,80.0,80.0,,0.714286,0.543686,-25.631,-32.039,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,RUNS,ATL RUNS OVER 2.5,OVER,ATL,,,9da247bf8dc5946da70a29f3a5f82db01a5d7d8d,cb47859b07f93e90dc5b326be1ff46fcc760ba69,2.5,Midnite,-400,1.25,0.8,80.0,80.0,,0.714286,0.543686,-25.631,-32.039,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,GAMELINE,TOTAL,NYY @ TOR TOTAL UNDER 11.5,UNDER,,,,9a872c401b40e7fa74b2fe50edcd811e98d99b7a,35086445347cc7418dd36efff54076e403af5077,11.5,Fanatics,-425,1.2353,0.80952,80.0,80.0,,0.714286,0.543686,-26.583,-32.838,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,SPREAD,GAMELINE,SPREAD,LAA +3.5,HOME,LAA,,,d621f8e0e27a6d47671d60749dd5e0f71973d479,5011aa2016a1b50f3742b24cb93bb7744b1c3f45,3.5,Fanatics,-425,1.2353,0.80952,80.0,80.0,,0.714286,0.543686,-26.583,-32.838,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 166.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,72d1c97f83baa2d74c628ef459d31be069823752,166.5,DraftKings,-425,1.2353,0.80952,80.0,80.0,,0.714286,0.543686,-26.583,-32.838,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS OVER 83.5,OVER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,85c590f5cf33898fd5546c7a870063f5aef42e14,83.5,Fanatics,-425,1.2353,0.80952,80.0,80.0,,0.714286,0.543686,-26.583,-32.838,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,TOTAL,TEAM_PROP,RUNS,COL RUNS OVER 1.5,OVER,COL,,,81415504d2b600e0614c1215946708e8b8d4a849,60d8ad9ef6ec8cd2554dbfce8129d3588dfa72da,1.5,DraftKings,-425,1.2353,0.80952,80.0,80.0,,0.714286,0.543686,-26.583,-32.838,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,SPREAD,GAMELINE,SPREAD,IND +2.5,HOME,IND,,,69cbdd05c51aa1af4414d4627da4919ef384b30b,cea4d9000381a8579d5a4a0356aa5ba911bba737,2.5,Fanatics,-450,1.2222,0.81818,80.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS OVER 80.5,OVER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,abaa790ed1b8710b8e0e0721c8ba2ab5554b5e2a,80.5,Fanatics,-450,1.2222,0.81818,80.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS UNDER 97.5,UNDER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,2981b8873469d117624e850f54e63d818a2ad2f4,97.5,Fanatics,-450,1.2222,0.81818,100.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,IND POINTS OVER 88.5,OVER,IND,,,53067f52f14aff3042f8731b9736621ee46f23dc,a0228e3f542ce215952f3ab8df1904849aa45cef,88.5,Fanatics,-450,1.2222,0.81818,80.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,TEAM_PROP,RUNS,HOU RUNS UNDER 6.5,UNDER,HOU,,,e4b853203fd31a4c52c5ca864e20edbc1e866a3f,62dd41f3e6f00d479a57a54140bd0ef3538d00c8,6.5,DraftKings,-450,1.2222,0.81818,100.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS UNDER 99.5,UNDER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,931c30acc7f5e56fc560148efd61c72a48eb680d,99.5,Fanatics,-450,1.2222,0.81818,100.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,RUNS,ARI RUNS UNDER 5.5,UNDER,ARI,,,ee6ff4bc373f4f8b6bafa0718d9b60a0759df443,288a2f75d6df18e92af803f99a78ddc3be9407ef,5.5,DraftKings,-450,1.2222,0.81818,80.0,80.0,,0.714286,0.543686,-27.449,-33.551,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,GAMELINE,TOTAL,SEA @ HOU TOTAL UNDER 11.0,UNDER,,,,56d54017dd21ab6226bd746df2b0e3c06ecfd26e,0924548b60800f02db9046153fef3a6607b40f5b,11.0,Fanatics,-350,1.2857,0.77778,80.0,77.778,,0.692309,0.514666,-26.311,-33.829,61.991,REJECTED,RECENT_HIT_RATE_BELOW_80;CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,TEAM_PROP,TOTAL,TOR TOTAL OVER 0.5,OVER,TOR,,,4d2a1c064fbf8ec3e8b59506e48e532f905a0b69,262d57bfe81f29a021b1c1075c6d94baceb22523,0.5,draftkings,-1600.0,1.0625,0.94118,,90.0,,0.785714,0.619416,-32.176,-34.187,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,TOTAL,BAL TOTAL OVER 0.5,OVER,BAL,,,b9c51649dea61d86277ae9d8555c0e7a6a03c94d,14e51facb831c3befd6cfec13e1b0ebfa43d4d23,0.5,draftkings,-1600.0,1.0625,0.94118,,90.0,,0.785714,0.619416,-32.176,-34.187,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,TOTAL,GAMELINE,TOTAL,MIL @ LAD TOTAL UNDER 11.5,UNDER,,,,9b7f34f352096990dab7fafd92c4928db206a02b,dc72366a6fea8ec25bb25a95f217e068802b99de,11.5,Fanatics,-475,1.2105,0.82609,80.0,80.0,,0.714286,0.543686,-28.24,-34.187,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +12,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,ee1b1cb7578e7ea0d8a2d57fa3c41e3edf59670f,12.0,Fanatics,-475,1.2105,0.82609,80.0,80.0,,0.714286,0.543686,-28.24,-34.187,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
